_id,author,date,section,sub_title,text,title,url 
[165],Nathalí Macedo,09-02-2019 17:08:48+00:00,Not specified on page!,Noticias não tem subtitle no Diario do Centro do Mundo,"A ministra Damares Alves – como se não bastasse todo o resto – deve nomear para a Secretaria Nacional da Mulher Sara Winter, que se auto intitula “ex-feminista” e se comporta com todos os esforços possíveis para ser o centro das atenções, construindo em si mesma um personagem que ela pretende polêmico, mas é apenas confuso e patético.,Depois de ter fundado o que, segundo ela, seria uma filial do Femen no Brasil, ela teve, literalmente, cassada sua carteirinha: perdeu o direito de usar o nome do grupo feminista ucraniano menos de um ano depois de fundar a tal filial, que contava com quinze ativistas.,Quando já não podia chamar atenção com nudez gratuita travestida de pauta de gênero – uma cópia mal executada do Femen ucraniano -, precisava encontrar outra maneira de manter-se na ,Marchou ao lado de Bolsonaro, posou pra foto segurando um feto, se candidatou a Deputada pelo Partido Democratas – e perdeu, coitada – e segue rondando o poder como uma mosca varejeira.,Alguém que vai de um extremo a outro com tamanha naturalidade não pode ser alguém psiquicamente saudável.,Essa mulher não sabe contra o que briga, e isso de fato pouco lhe importa: o importante é fazer barulho e ser ouvida (de modo que desconfio que o grande problema de Sara Winter deve ter a ver com carência).,Segundo sua biografia, ela é “atualmente, é uma das maiores lideranças pró-vida e pró-família do Brasil, luta contra o aborto, a ideologia de gênero, as drogas, a doutrinação marxista, contra a jogatina e a prostituição”.,Risos.,Quando uma mulher confusa precisando desesperadamente de aprovação encontra uma legião de falsos moralistas precisando desesperadamente de uma figura que conglomere, dentre as mulheres, todas as suas posições retrógradas, o resultado é Sara Winter: uma experiência social no mínimo sinistra.,Acontece que a escolha não foi das melhores – como outras escolhas deste governo: a ex-feminista nunca foi respeitada nem pelas feministas, nem pelas anti-feministas.,Que mulheres direitistas se prestam a vincular sua imagem à de Sara Winter?,Não orna, porque o modelo de mulher da extrema-direita é bela, recatada e do lar, características que Sara, sempre com ares de adolescente desesperada, não cultiva muito.,Seguindo os passos de Damares – a mestre do pé de goiabeira e seu diploma bíblico -, a “ex-feminista” também inventa títulos que só existem na sua cabeça.,No Twitter, ela é formada em Relações Internacionais, pós-graduada em crimes contra a administração pública e conferencista internacional. Em sua ficha cadastral do Partido Democratas, sua escolaridade consta como “ensino superior incompleto”.,Que feio, amiga.,O mais engraçado nisso é que justamente a extrema-direita, que demonstra um ódio sem precedentes pela Universidade Pública, pela ciência e conhecimento de modo geral, inventa diplomas bíblicos e imaginários para se sentir pertencente à comunidade acadêmica que tanto parecem desprezar.,Se Damares, Sara ou quaisquer desses anti-universidade pudessem ao menos arriscar pra que serve uma Universidade, não diriam que serve para produzir conhecimento, e sim para legitimar crenças – mas não conhecem, estão ocupados com seus odes à ignorância, porque qualquer fresta de conhecimento seria capaz de arrancá-los de sua esquizofrenia.,Num governo que já tem ator pornô, pastora e juiz imparcial, Sara Winter é só a cereja do bolo.","Sara Winter, a “filha” que Damares não precisou raptar, é a cereja do bolo bolsonarista. Por Nathalí Macedo",https://www.diariodocentrodomundo.com.br/sara-winter-a-filha-que-damares-nao-precisou-raptar-e-a-cereja-do-bolo-bolsonarista-por-nathali-macedo/
[166],Larissa Bernardes,09-02-2019 15:12:14+00:00,Not specified on page!,Noticias não tem subtitle no Diario do Centro do Mundo,,VÍDEO: “Lula livre” no Festival Internacional de Cinema de Berlim,https://www.diariodocentrodomundo.com.br/video-lula-livre-no-festival-internacional-de-cinema-de-berlim/
[167],Kiko Nogueira,09-02-2019 13:15:44+00:00,Not specified on page!,Noticias não tem subtitle no Diario do Centro do Mundo,,"VÍDEO: “Todo mundo consegue trabalhar até os 80 anos”, diz Rodrigo Maia na Globo News",https://www.diariodocentrodomundo.com.br/video-todo-mundo-consegue-trabalhar-ate-os-80-anos-diz-rodrigo-maia-na-globo-news/
[168],Kiko Nogueira,31-03-2019 14:11:17+00:00,Not specified on page!,Noticias não tem subtitle no Diario do Centro do Mundo,"O capitão Benoni de Arruda Albernaz tinha 37 anos, sobrancelha arqueada, riso de escárnio e fazia juras de amor à pátria enquanto socava e quebrava os dentes da futura presidente do Brasil Dilma Vana Rousseff, na época com 23 anos. Ele era o chefe da equipe A de interrogatório preliminar da Operação Bandeirante (Oban) quando Dilma foi presa, em janeiro de 1970. Em novembro daquele ano, seria registrado o 43º entre os 58 elogios que Albernaz recebeu nos 27 anos de serviços prestados ao Exército.,“Oficial capaz, disciplinado e leal, sempre demonstrou perfeito sincronismo com a filosofia que rege o funcionamento do Comando do Exército: honestidade, trabalho e respeito ao homem”, escreveu seu comandante na Oban, o tenente-coronel Waldyr Coelho, chamado por Dilma e por colegas de cela de “major Linguinha”, por causa da língua presa que tinha.,Quinze anos depois, os caminhos percorridos por Albernaz não o levaram à condição de herói nacional, como ele imaginava. Registro bem diferente foi associado a seu nome na sentença do Conselho de Justiça Militar em que foi condenado a um ano e seis meses de prisão por falsidade ideológica. “Ética, moral, prestígio, apreço, credibilidade e estima são valores que o militar deve desfrutar junto à sociedade e ao povo de seu país. A fé militar e o prestígio moral das instituições militares restaram danificadas pelo comportamento do réu”, concluiu o presidente do conselho, João Baptista Lopes.,A prensa nada tinha a ver com as sessões de tortura comandadas por Albernaz na Oban. Sua agressividade parecia se encaixar como luva na estrutura criada para exterminar opositores do regime. Apenas um ano depois de torturar Dilma e pelo menos outras três dezenas de opositores, ele recebeu das mãos do então governador de São Paulo, Abreu Sodré, o diploma da Cruz do Mérito Policial. (…),Neste mesmo ano foi convocado pelo general Aloysio Guedes Pereira para servir na recém-criada Oban, centro de investigações montado pelo Exército para combater a esquerda armada. Foi lá que Dilma o conheceu.,“Quem mandava era o Albernaz, quem interrogava era o Albernaz. O Albernaz batia e dava soco. Começava a te interrogar; se não gostasse das respostas, ele te dava soco. Depois da palmatória, eu fui pro pau de arara”, disse a presidente em depoimento dado, no início dos anos 2000, para o livro “Mulheres que foram à luta armada”, de Luiz Maklouf Carvalho.,Em 2001, em relato à Comissão de Direitos Humanos de Minas Gerais, Dilma afirmou que já tinha levado socos ao ser interrogada em Juiz de Fora (MG), em maio de 1970, e que seu dente “se deslocou e apodreceu”. No mesmo depoimento, ela explicou: “Mais tarde, quando voltei para São Paulo, Albernaz completou o serviço com socos, arrancando meu dente”. (…),Albernaz era conhecido por se divertir dizendo aos presos que, por ser muito burro, precisava ouvir respostas claras. Tinha na sala um telefone de magneto que era usado para “falar com Fidel Castro”, metáfora para a aplicação de choques elétricos, segundo relato de Elio Gaspari no livro “A Ditadura Escancarada”.,“Quando venho para a Oban, deixo o coração em casa”, explicava às vítimas. Uma delas foi o coordenador do sequestro do embaixador americano Charles Elbrick, Virgílio Gomes da Silva, o Jonas, primeiro preso a desaparecer após a edição do AI-5.,O mesmo general que convocara Albernaz para a Oban anos depois assinou relatório informando que Jonas “evadiu-se na ocasião em que foi conduzido para indicar um aparelho da ALN”. Trinta anos depois, O GLOBO noticiaria a existência de um relatório em que militares admitem a morte do guerrilheiro em decorrência de “ferimentos recebidos”.,— Albernaz era um homem terrível, o torturador mais famoso da Oban naquela época — confirmou ao GLOBO Carlos Araújo, ex-marido de Dilma, que foi preso alguns meses depois dela e submetido aos mesmos procedimentos da ex-mulher. (…),O trabalho na Operação Oban fez com que Benoni Albernaz caísse em desgraça na própria família. Aposentado e dono de uma fazenda em Catalão, Goiás, o pai se chateava ao saber do comportamento do filho:,— Ele usava o poder que tinha para extorquir as pessoas, e o pai ficava triste. Sempre foi uma família esquisita, muito desunida — conta a dona de casa Maria Lázara, de 60 anos, irmã de criação do capitão. (…),Albernaz tinha problemas com dinheiro. Foi denunciado pelo menos cinco vezes por fazer dívidas com recrutas e não pagá-los, apesar das advertências de seus superiores.,Estava lotado no setor medalhístico da Divisão de Finanças do Exército, em Brasília, quando foi declarado inabilitado para promoções, por não satisfazer a dois requisitos: “conceito profissional” e “conceito moral”. Em março de 1977, o presidente Ernesto Geisel o transferiu para a reserva. (…),Em 1980, intermediou transações de ouro de baixa qualidade no Pará, vendendo como vantagem seu acesso aos garimpos. Nunca foi responsabilizado pelo espancamento, por encomenda, de um feirante de origem japonesa.,— Se não pagar agora, vai preso para o Dops — ameaçou, já em 1979, quando não mais pertencia ao Exército.,O agredido foi à delegacia prestar queixa e, ao saber disso, Albernaz baixou no local.,— Sou amigo íntimo do presidente da República, foi ele quem me deu isso — falou ao delegado, mostrando a pistola Smith & Wesson. — Na lista de torturadores, sou o número 2.,No fim dos anos 1980, Albernaz estava atolado em dívidas. Não conseguiu pagar a hipoteca e foi acionado pelo menos quatro vezes em ações de execução extrajudicial. Sofreu um infarto quando estava no apartamento da namorada, nos Jardins, em São Paulo, em 1992. Chegou morto ao Hospital do Exército. Deixou três filhos e herança de R$ 8,4 mil para cada, resgatados 15 anos após sua morte, quando fizeram o inventário. (…), ","Albernaz, o capitão que quebrou os dentes de Dilma, dizia que deixava “o coração em casa” quando ia torturar",https://www.diariodocentrodomundo.com.br/albernaz-o-capitao-que-quebrou-os-dentes-de-dilma-dizia-que-deixava-o-coracao-em-casa-quando-ia-torturar/
[169],Diario do Centro do Mundo,09-02-2019 12:40:06+00:00,Not specified on page!,Noticias não tem subtitle no Diario do Centro do Mundo,"Amigos,,Nas últimas 24 horas tenho sido alvo de furiosos ataques nas redes. Robôs pagos por movimentos extremistas e pessoas levadas por falsas manchetes simplesmente ocupam a rede com violentas mensagens, algumas verdadeiramente preocupantes, como aquele que diz que “as redes sociais querem o meu FIM”. O crime que justificaria minha eliminação? Dizer que há no país ampla garantia para qualquer investigação, que há no país absoluta unanimidade sobre a necessidade da luta contra a impunidade, mas que o país é muito mais do que isso e que precisa urgentemente, entre outras coisas, reencontrar a agenda do crescimento econômico que possa devolver a esperança de dias melhores ao nosso povo. Sim, defendo que o Estado não gera riquezas e que a estabilidade jurídica deve ser rotina dos povos que querem progredir através do trabalho, do respeito ao meio ambiente, às minorias, aos contratos etc. O ataque que sofro, travestido e insuflado pela falsa motivação de uma declaração que não dei sobre fim imediato de qualquer investigação antes que se esgote o seu objeto, com o uso danoso e cotidiano de notícias falsas, demonstra claramente a intenção de calar nossa voz através do medo. Bateram na porta errada, pois acredito que a função da Ordem nessa quadra histórica é criar no mundo do DIREITO, pressuposto da democracia, um ambiente capaz de produzir discussões técnicas que possam garantir o exercício livre da DEFESA, com a máxima liberdade de manifestação das ideias. Construir pontes onde há pessoas cavando fossos e, assim, alcançar alguma paz social. Por óbvio, quem se alimenta e vive do ódio não quer a superação do momento de conflito agudo. Não quer ouvir sobre o DIREITO de ninguém, sobre o drama do próximo. Muitos se deixam levar pelo rancor movidos por compreensível desesperança. Como eu disse na minha fala de ontem na Bahia: vamos dialogar através do DIREITO, não ocupamos a arena da política partidária e buscaremos atrair para esse debate até os que, polarizados e cegos por ideologias, não acreditam ser possível superar o atual momento. É uma grande tarefa que precisa de toda a advocacia do Brasil. Ou é isso ou, calados, cuidando justa e pacatamente das nossas vidas, mesmo sendo a maioria silenciosa, nos deixaremos levar pela frustração, imputando aos outros todas as nossas decepções com as graves falhas do mundo que nos cerca. Alguém acredita que o ódio constrói? Fé na vida…,Felipe Santa Cruz,
Presidente da OAB",Novo presidente da OAB denuncia ameaças de “extremistas” que querem sua “eliminação”,https://www.diariodocentrodomundo.com.br/novo-presidente-da-oab-denuncia-ameacas-de-extremistas-que-querem-sua-eliminacao/
[170],Davi Nogueira,02-04-2019 14:50:42+00:00,Not specified on page!,Noticias não tem subtitle no Diario do Centro do Mundo,,VÍDEO – Empresário que diz ser responsável por vídeo pró-golpe se candidatou a presidente do Corinthians,https://www.diariodocentrodomundo.com.br/video-empresario-que-diz-ser-responsavel-por-video-pro-golpe-se-candidatou-a-presidente-do-corinthians/
[171],Diario do Centro do Mundo,04-04-2019 09:01:45+00:00,Not specified on page!,Noticias não tem subtitle no Diario do Centro do Mundo," Existem no Supremo Tribunal Federal mais de 500 razões a favor da literalidade da presunção e b) STF não é porta voz do sentimento social,Dia 10 de abril está marcado o julgamento do século no Supremo Tribunal Federal. Trata-se de um , que foi tornado, por aspectos morais e políticos, um , e, para o nosso sistema de garantias, um ,. Fui, com André Karam Trindade, quem elaborou a petição da ADC 44 (com a revisão de Juliano Breda). Como não poderei estar no STF nesse dia — estarei na Colômbia ministrando aulas — deixo aqui minhas contribuições ao presidente Felipe Santa Cruz e a quem fizer a sustentação no plenário.,Na ADC 44 sustentamos a clareza do texto do artigo 283 do CPP. Há que exaurir as instâncias e recursos para que o réu inicie o cumprimento da pena. Quer dizer: fora das hipóteses de prisão cautelar, não pode prender. Não pode antecipar pena.,Para que o leitor saiba bem do que se trata, deixemos que os textos falem. Textos importam, diz Müller. Para facilitar, , a voz dos textos:,Peço que os leitores comparem os três dispositivos. Somem os dois dispositivos constitucionais e vejam se o dispositivo do artigo 283 não encaixa como uma luva. Basta tirar um pedaço do artigo 283 e lê-lo: , senão […] em decorrência de , […]. Comparem, agora, com os dois incisos do artigo 5º. E tirem suas conclusões.,
Interpretar não quer dizer atribuir qualquer sentido a um texto. Não está autorizado o vale-tudo hermenêutico. Ou abraçamos o relativismo. Interpretação tem limites.,Sendo mais claro, literalidade não é tudo… mas também não pode ser nada. Não esqueçamos que, se assim quisermos, podemos “brincar” com a “vontade do legislador”, claramente contra a prisão antecipada! , Exatamente assim. Não há sofisma para mostrar o contrário.,Veja-se a exposição de motivos constante no anteprojeto de lei que alterou a redação do dispositivo legal em 2011:,“O projeto sistematiza e atualiza o tratamento da prisão […]. Nessa linha, as principais alterações com a reforma projetada são […] ,.,Aqui poderíamos parafrasear uma tese de Christian Baldus (introduzido e estudado no Brasil por Otavio Luiz Rodrigues Jr., quem melhor fala sobre a autonomia epistemológica de cada ramo do Direito) sobre o , o argumento de , que exsurge de uma interpretação histórica ,: “[D]eterminado comando ou certa hipótese de incidência não são aceitáveis ou compreensíveis porque ,.” Simples assim.,Há, hoje, 6 votos a favor da presunção que consta na Constituição e no CPP. Havia 5 e agora há o voto do ministro Gilmar. Nesse sentido, a perspectiva de afirmação do texto é alvissareira. Retornemos à exposição de motivos grifada acima. Por um momento. Vejam: “,”.,Feito isso, relida a exposição de motivos, sigo.,Não há grau zero de sentido , que interpreta o texto ,; não há grau zero de sentido , que se insere em meio a uma tradição de significados e ressignificados, de circunstâncias e contextos (,).,Na linda analogia de Goethe, trata-se de ,. Trata-se de conferir ao texto seu significado. Seu significado correto. O significado , ,
Nesse sentido, ainda, diga-se: o próprio Supremo Tribunal também reconhece, em inúmeros momentos, que a literalidade, ou melhor, ,, quando do momento da interpretação de textos legais, é ,, enquanto padrão e fundamento decisório. Fiz uma pesquisa a respeito. Há quase 500 acórdãos, cuja maioria utiliza, seja a literalidade ou os limites semânticos normativos, enquanto parâmetros decisórios.,Os números vão além: ,. A massiva maioria indicando a importância do respeito à autoridade do texto legal. Afinal, qual é o valor de um texto jurídico?,Tomemos como pequeno exemplo o caso em que o STF fixou que “[é] inconstitucional todo pronunciamento judicial ou administrativo que afaste, amplie ou reduza a , do comando previsto no art. 100 do ADCT e, com base neste fundamento, assegure a qualquer agente público o exercício das funções relativas a cargo efetivo ou vitalício após ter completado setenta anos de idade.” (ADI 5.316 MC/DF) Tivéssemos um sistema de precedentes sério…,Para ilustrar melhor ainda: Há um voto do ministro Barroso na AP 565 (competência para cassar mandato), em que disse que, embora não acreditasse que esta fosse uma boa decisão, o que vale é o que diz a Constituição: “[…] ,”. A decisão seguiu — e isso foi dito pelo próprio ministro — a “,”. Nada mais tenho a acrescentar. E nem é necessário.,
Como diz Friedrich Müller, , (os textos podem revidar!). Este meu , fala sobre a autoridade ,; fala sobre a relação entre literalidade e respeito ao texto-enquanto-texto. Isso exige algumas explicações, porque pode trazer problemas; problemas que só existem porque há coisas que ainda não parecem ter sido compreendidas por uma ,tica que insiste em ficar presa a seus ,.,Vamos lá: eu digo que o texto tem autoridade; que essa autoridade impõe limites ao intérprete, e que o intérprete tem a responsabilidade de respeitar os limites que a tradição e a autoridade do texto impõem. E quando digo isso, é comum que digam: “,”,Quem diz isso , O positivismo, afinal, ,; confundir positivismo com legalidade é ter em mente o exegetismo francês do século XIX. Sugiro a leitura deste texto: , E o verbete de meu ,.,A outra objeção que se faz é a seguinte: “,” Não, não sou. Sou, sim, um hermeneuta. Sou, provavelmente, uma das últimas pessoas no mundo que diria que um texto é, por si só, suficiente e responsável por antecipar hipóteses de aplicação, respostas, sentidos. A interpretação é um processo construtivo. Respeitar a tradição é renová-la no tempo.,O texto não é tudo…, mas disso não se segue que o texto seja ,. Com Gadamer, repito, digo que, sobre um texto, só pode dizer algo aquele que, antes, deixa que o texto lhe diga alguma coisa. Hermenêutica é isso: não é objetivismo nem subjetivismo.,
Por precaução, sugiro, que na sustentação, ,. Explico. Todos lembram que, quando do julgamento do , do ex-presidente Lula, a ministra Rosa Weber invocou o “princípio” [,] da colegialidade. Foi em nome desse princípio-que-não-é-princípio que Rosa Weber disse seguir o entendimento em favor da prisão em segunda instância. O voto está ,.,Já falei sobre isso em vários textos. Hoje, o que quero mesmo dizer é que a colegialidade, ainda que princípio autêntico fosse — não é, mas concedo para fins de mera argumentação,, não pode entrar na jogada agora; não pode entrar na jogada ,Porque vejam: ao invocar a colegialidade, Rosa Weber disse que “o tema de fundo”, para quem pensa como ela, “, no exercício do controle abstrato de constitucionalidade, vale dizer, nas ADCs”. Traduzindo: “temos de rever essa questão, mas não agora; o momento para rever o entendimento é no julgamento de sua (in)constitucionalidade”. Pois é. O momento chegou. Essa é a hora.,Se a colegialidade, que é nada mais que seguir a maioria, fosse sempre seguida, ,; os entendimentos seriam fixados porque fixos, fixos porque fixados. Se houvesse colegialidade irrestrita, , não existiria; o 5-4 de , seria gravado em pedra ao lado da criminalização da sodomia, e seria eternizada a injustiça do dia em que a Suprema Corte errou.,Rosa Weber sabe disso. Foi por essa razão que sustentou que a ideia de colegialidade quer dizer que os precedentes devem ser revistos em momento oportuno. Pois é. O momento chegou. Essa é a hora.,Quem não acredita na colegialidade deve votar em favor da resposta correta. Quem acredita na colegialidade… também.,De todo modo, digo que, na democracia, não é feio aplicar aquilo que a lei diz. Não nos envergonhemos de aplicar a lei.,Sinonímias epistêmicas são desejáveis na democracia. Bom julgamento a todos. Da Colômbia, estarei torcendo pela Constituição!,
O Brasil leu a entrevista do ministro Roberto Barroso. Disse ele que se o Supremo Tribunal não “corresponder aos sentimentos da sociedade” — isto é, se não reforçar o entendimento em favor da prisão em segunda instância —, vai acabar por “perder sua legitimidade”.,O problema é que, ,. Porque o Supremo Tribunal , para “corresponder aos sentimentos da sociedade”; sua legitimidade não está e nem deve estar subordinada à tônica da “voz das ruas”.,Barroso diz que “[e]stamos falando de optar por um sistema que funciona ou um sistema que não funciona”. Errado, ministro. Estamos falando sobre optar por seguir o Direito ou por abandonar o único critério que sustenta a democracia. Estamos, sim, falando sobre decidir com base em critérios objetivos ou escolher a partir de um vazio epistêmico subjetivista.,O Supremo pode, é verdade, perder sua legitimidade. Mas pode perder sua legitimidade se fizer exatamente o que propõe a tese de Barroso, e capitular em face de um consequencialismo difuso e abstrato. Em 2013, o ministro Marco Aurelio disse o contrário de Barroso: “— Não julgamos para multidões”. Perfeito, ministro Marco Aurelio. , Ele é contramajoritário. E sabem por quê? ,Só mais uma coisa: fosse verdadeira a tese de que um Tribunal Constitucional deve seguir as maiorias, em qual critério de maioria o ministro Barroso se baseia? Qual é o dado empírico?,Permito-me perguntar: , O STF?,A professora alemã Ingeborg Maus já advertiu de há muito:,O Judiciário não é o superego da sociedade!","Sobre “presunção”: ainda que estivesse certo, Barroso estaria errado. Por Lenio Streck",https://www.diariodocentrodomundo.com.br/sobre-presuncao-ainda-que-estivesse-certo-barroso-estaria-errado-por-lenio-streck/
[172],Kiko Nogueira,09-02-2019 12:22:36+00:00,Not specified on page!,Noticias não tem subtitle no Diario do Centro do Mundo,"Sua , continua incólume.","A professora da USP que misturou Bolívar, Marx e Lênin não precisará se corrigir porque o imbecilismo está no poder",https://www.diariodocentrodomundo.com.br/a-professora-da-usp-que-misturou-bolivar-marx-e-lenin-nao-precisara-se-corrigir-porque-o-imbecilismo-esta-no-poder/
[173],Diario do Centro do Mundo,31-03-2019 14:43:35+00:00,Not specified on page!,Noticias não tem subtitle no Diario do Centro do Mundo,"
,
,
,
,
,
,
,
,
,
,
,
,
,
,Não podia deixar passar 31 de Março de 1964 – embora o golpe tenha vindo de fato no Dia da Mentira, 1º de abril – especialmente neste momento em que as vivandeiras alvoroçadas, para usar uma expressão do ditador marechal Humberto Castello Branco, querem voltar  a comemorar a data. Que é mais ou menos como fazer um batizado no Dia dos Mortos. E o Dia dos Fiéis Defuntos virou o Dia de Todos os Santos. Hoje visto preto, mas poderia vestir uma alegre camisa havaiana. O escracho seria o mesmo. Por que não havia nada mais previsível que o presidente que nega os 21 anos de ditadura, que pisa sobre os corpos dos mortos e desaparecidos políticos, que acende velas para torturadores – carrascos do choque elétrico, pau-de-arara e afogamento -, tentasse transformar   o 31 de Março no novo 7 de Setembro. É o raciocínio de um lunático. E a estratégia de um homem que, num , histórico, saltou de um mandato vazio para o cargo mais importante da República e agora cava com palavras e ações seu próprio desterro, numa cova da história – o que tardará menos do que esperam os salteadores dos sonhos do povo.,Jair Bolsonaro nem está no Brasil, com sua camisa verde e amarela – como cada vez em menor número são os bolsominions de raiz, raça em extinção atingida por uma epidemia coletiva de vergonha. Já que autocrítica é vacina em falta. Está em Israel namorando Benjamin Netanyahu, tripudiando sobre o sangue palestino e árabe, numa verdadeira violação da lei internacional, como tripudia sobre o dos brasileiros que lutaram contra a ditadura. A Palestina é o novo Araguaia. Tanques israelenses atacaram bases militares do Hamas na noite deste sábado. Sirenes dispararem no sul de Israel. Que simbologia para esse 31 de março, do Congresso sitiado por tanques, dos políticos cassados, dos artistas exilados, dos livros queimados, jogando fumaça negra para os porões que se abririam, as torturas que viriam com o patrocínio do Estado, as Operações Condor, multinacionais do crime político, as perseguições que tornariam rotina o medo, até que passou.,Na Justiça, uma triste disputa vencida pela Advocacia-Geral da União, que a essa altura tem o peso de nada, suspendeu a determinação da Vara Federal do Distrito Federal para que a União se abstivesse de promover uma mensagem oficial em alusão ao dia 31 de março de 1964. Uma comenda militar urgente para a liminar da desembargadora de plantão, Maria do Carmo Cardoso. Ela provavelmente também aprovaria o oficio de fevereiro de 1971, enviado a prefeitos em plena ditadura, detalhando ordem do general Garrastazu Médici para que celebrassem o 31 de Março, nem que fosse inaugurando obras – como revelou o Correio Braziliense. Que Maria do Carmo nunca viva em um país que executa a tortura ou desapareça com militantes políticos. Comemorem, ignorantes! Soltem fogos, covardes! A maioria, o povo, os tem sob a mira telescópica da verdade.,Ao recomendar a comemoração, ou “rememoração”, do golpe militar de 1º de abril e a revisão histórica do que um grupo de milicos muito doentes chama de “revolução democrática de 31 de Março” – incluindo, tristemente, a nata dos generais da ativa que cercam o Planalto, escravos de sua própria doutrinação -, um autêntico ensaio sobre a cegueira, Bolsonaro coloca o País, como o fez durante a campanha, em um confronto político. Mas não são mais os antipetistas versus os petistas. São os democratas contra os defensores da ditadura. Foi esse nível de exumação histórica que Bolsonaro percorreu, desautorizando as memórias póstumas de seu povo e soterrando os conceitos democráticos mais elementares.,Mais que atiçar brasileiros contra brasileiros, ele tenta recontar a história, criar uma narrativa surreal que não frequenta a lógica, milhares de depoimentos de sobreviventes, ou os livros de história, transformando ditaduras sanguinárias, como do Brasil, do Chile e do Paraguai, em passeios por cemitérios, relativizando o conceito de violência e tortura e enforcando a democracia em uma sala pequena com pé direito baixo. Como já disse Bolsonaro sobre a morte de Vladimir Herzog, barbaramente torturado até a morte, em poder de autoridades militares do DOI/Codi, em São Paulo, “suicídios acontecem”. Mal sabe Bolsonaro que quem se suicida diariamente é ele, figura tosca que um dia será reconhecida como merece, no rodapé onde confabulam os medíocres enquanto os verdadeiros heróis fazem história.,Volto meus olhos agora para outro domingo, dia 7, quando Lula completará um ano preso num espaço de 15 m² no quarto andar da Superintendência da PF em Curitiba – mas com antena parabólica para o coração de milhões e milhões de brasileiros. Mesmo preso e impedido de dar entrevista por decisões judiciais, Lula não abandonou a política, nem a política o abandona. Como narrou a Folha de S.Paulo, em reportagem hoje, informa-se sobre cada passo do governo Bolsonaro e avalia como real o risco de o presidente ter o tapete puxado pelos próprios militares do governo. O mundo dá muitas voltas mesmo. Bolsonaro está preso no subsolo de 31 de Março de 1964 e Lula nunca este mais livre, há 365 dias passeando todos os dias em nossa memória e em nossos desejos de um país novo, diferente, melhor, democrático.",A Revolução dos Milicos e a Ditadura do País Real. Por Ricardo Miranda,https://www.diariodocentrodomundo.com.br/a-revolucao-dos-milicos-e-a-ditadura-do-pais-real-por-ricardo-miranda/
[174],Kiko Nogueira,20-03-2019 19:29:04+00:00,Not specified on page!,Noticias não tem subtitle no Diario do Centro do Mundo,"A avaliação positiva do governo Bolsonaro caiu 15 pontos desde janeiro.,O índice de eleitores que considera sua gestão ruim ou péssima aumentou 13 pontos.,É o pior desempenho em primeiro mandato desde FHC, em 1995.,“Como a queda da avaliação positiva é rápida, espera-se que por inércia ela continue caindo no próximo mês”, diz o cientista político Alberto Carlos Almeida.,A solução seria Jair deixar de ser Jair, aponta Almeida.,Como isso é impossível, veremos essa impostura sangrar até a presidência ir parar no colo do general Mourão.,Bolsonaro não representa esperança, não tem projeto, não tem nada.,É o retrato de um país triste, fruto de uma patologia social ampla.,Conseguiu dividir ainda mais uma nação com um discurso vagabundo, vingativo, narcisista e fascista.,Sua eleição veio de nossa infelicidade. Uma facada selo nosso destino.,Um núcleo duro de doentes sustenta uma doença. Não é a maioria.,É um clichê, mas precisamos voltar a sorrir por razões de sobrevivência como povo.,E, para isso, esse sujeito precisa ser jogado no lixo, juntamente com a família e agregados.,O Ibope mostra que isso está sendo feito e é melhor jair se acostumando.",Ibope: o Brasil já está se arrependendo de Bolsonaro e em breve ele volta ao condomínio na Barra. Por Kiko Nogueira,https://www.diariodocentrodomundo.com.br/ibope-o-brasil-ja-esta-se-arrependendo-de-bolsonaro-e-em-breve-ele-volta-ao-condominio-na-barra-por-kiko-nogueira/
[175],Erika K Nakamura,21-02-2019 09:03:55+00:00,Not specified on page!,Noticias não tem subtitle no Diario do Centro do Mundo,"Segundo o , Luiza Brunet terá sua vida retratada em um longa da Globo Filmes, que depois vai virar minissérie em quatro capítulos para ser exibido na TV. A produção vai selecionar uma jovem atriz para interpretar a ex-modelo na fase em que mais fez sucesso nas passarelas e capas de revistas (inclusive as masculinas), nos anos 1980. ,“É baseado no livro que lancei em 2014, Luiza. Eu recebi o convite da Carolina Kotscho, que foi roteirista de 2 Filhos de Francisco [A História de Zezé Di Camargo & Luciano, de 2005]. É um privilégio poder contar a minha história, eu tenho noção disso”, comenta a beldade.,Aos 56 anos, ela se tornou ativista contra a violência doméstica após denunciar seu ex-companheiro, o bilionário Lírio Parisotto, por agressão em 2016. Ele foi condenado no último dia 14 pelo Tribunal de Justiça de São Paulo.,O empresário vai ter de prestar serviços comunitários por um ano e se apresentar mensalmente no fórum, além de não poder sair do país sem autorização da Justiça. Ainda cabe recurso da decisão no Superior Tribunal de Justiça.,O caso polêmico fará parte do filme. Luiza conta que aprendeu a contar sua história, inclusive os episódios que gostaria de não ter vivido. “Tem um recorte grande dos anos 1980, em que eu tinha o título de top model, e vai numa crescente até os dias de hoje. Não esconde nada”, resume a empresária.",Globo irá transformar vida de Luiza Brunet em filme. Episódio de violência doméstica fará parte do longa,https://www.diariodocentrodomundo.com.br/globo-ira-transformar-vida-de-luiza-brunet-em-filme-episodio-de-violencia-domestica-fara-parte-do-longa/
